domain_id,subdomain_id,variable_id,variable_code,variable_name
EBA_Float,EBA_Float,EBA_FIELD_qAMA,qAMA,Regulatory multiplication factor add-on
EBA_Float,EBA_Float,EBA_FIELD_qAMB,qAMB,Time past due
EBA_Float,EBA_Float,EBA_FIELD_qAMD,qAMD,Duration of litigation procedures concluded
EBA_Float,EBA_Float,EBA_FIELD_qAMI,qAMI,Link
EBA_Float,EBA_Float,EBA_FIELD_qANG,qANG,Reduction to standardised total risk exposure amount (S-TREA)
EBA_Float,EBA_Float,EBA_FIELD_qANI,qANI,BACVA csr-unhedged
EBA_Float,EBA_Float,EBA_FIELD_qANJ,qANJ,BACVA csr-hedged
EBA_Float,EBA_Float,EBA_FIELD_qANK,qANK,𝑚 𝐶𝑉𝐴 multiplier factor
EBA_Float,EBA_Float,EBA_FIELD_qANM,qANM,Total risk exposure amount (TREA)
EBA_Float,EBA_Float,EBA_FIELD_qANO,qANO,Unique identifier for the securitisation
EBA_Float,EBA_Float,EBA_FIELD_qANS,qANS,Data received from CASPs
EBA_Float,EBA_Float,EBA_FIELD_qANT,qANT,Methodology used for the estimation
EBA_Float,EBA_Float,EBA_FIELD_qANX,qANX,Type of the token based on currencies referenced
EBA_Float,EBA_Float,EBA_FIELD_qANY,qANY,Significance of the token
EBA_Float,EBA_Float,EBA_FIELD_qAOB,qAOB,Value of the token
EBA_Float,EBA_Float,EBA_FIELD_qAOE,qAOE,"Nominal amount, Market value"
EBA_Float,EBA_Float,EBA_FIELD_qAOF,qAOF,Number of transactions
EBA_Float,EBA_Float,EBA_FIELD_qAOG,qAOG,Value of transactions
EBA_Float,EBA_Float,EBA_FIELD_qAOH,qAOH,Number of transfers
EBA_Float,EBA_Float,EBA_FIELD_qAOI,qAOI,Value of transfers
EBA_Float,EBA_Float,EBA_FIELD_qAOJ,qAOJ,Number of token holders
EBA_Float,EBA_Float,EBA_FIELD_qAOO,qAOO,Percentage of the over-collateralisation
EBA_Float,EBA_Float,EBA_FIELD_qAOT,qAOT,Ratio of the deposit held within credit institution to its total assets
EBA_Float,EBA_Float,EBA_FIELD_qAOY,qAOY,Pillar 2 Guidance (P2G)
EBA_Float,EBA_Float,EBA_FIELD_qAOZ,qAOZ,Amount of permitted offsetting short positions of direct holdings
EBA_Float,EBA_Float,EBA_FIELD_qAPA,qAPA,Amount of permitted offsetting short positions of synthetic holdings
EBA_Float,EBA_Float,EBA_FIELD_qAPJ,qAPJ,Minimum value commitment shortfalls
EBA_Float,EBA_Float,EBA_FIELD_qAPK,qAPK,Forseeable taxes payable
EBA_Float,EBA_Float,EBA_FIELD_qAPN,qAPN,Eligible capital thershold for the purposes of qualifying holdings outside the financial sector
EBA_Float,EBA_Float,EBA_FIELD_qAPO,qAPO,Amount of remuneration
EBA_Float,EBA_Float,EBA_FIELD_qAPP,qAPP,Percentage of Total risk exposure amount (TREA)
EBA_Float,EBA_Float,EBA_FIELD_qAPT,qAPT,Exposure value (IFRS9)
EBA_Float,EBA_Float,EBA_FIELD_qAPW,qAPW,Risk weight
EBA_Float,EBA_Float,EBA_FIELD_qAPX,qAPX,Share of voting rights
EBA_Float,EBA_Float,EBA_FIELD_qAPY,qAPY,Number of staff
EBA_Float,EBA_Float,EBA_FIELD_qAQB,qAQB,Percentage of own funds and eligible liabilities subordinated to excluded liabilities over the Total exposure measure (TEM)
EBA_Float,EBA_Float,EBA_FIELD_qAQC,qAQC,Percentage of own funds and eligible liabilities subordinated to excluded liabilities over the Total risk exposure amount (TREA)
EBA_Float,EBA_Float,EBA_FIELD_qCAE,qCAE,Product type (counterbalancing capacity)
EBA_Float,EBA_Float,EBA_FIELD_qCBB,qCBB,Liquidity coverage value
EBA_Float,EBA_Float,EBA_FIELD_qCBD,qCBD,Excess liquid assets amount
EBA_Float,EBA_Float,EBA_FIELD_qCBE,qCBE,Amount of Pillar 2 requirement
EBA_Float,EBA_Float,EBA_FIELD_qCBF,qCBF,Cash value
EBA_Float,EBA_Float,EBA_FIELD_qCBG,qCBG,Nominal amount
EBA_Float,EBA_Float,EBA_FIELD_qCCB,qCCB,Carrying amount
EBA_Float,EBA_Float,EBA_FIELD_qCCD,qCCD,Fair value
EBA_Float,EBA_Float,EBA_FIELD_qCCE,qCCE,"Carrying amount, fair value, nominal amount"
EBA_Float,EBA_Float,EBA_FIELD_qCCF,qCCF,"Fair value, Nominal amount"
EBA_Float,EBA_Float,EBA_FIELD_qCCG,qCCG,Original maturity in days
EBA_Float,EBA_Float,EBA_FIELD_qCDC,qCDC,Liquidity coverage applicable weight
EBA_Float,EBA_Float,EBA_FIELD_qCDD,qCDD,Amount of reduction for inflows
EBA_Float,EBA_Float,EBA_FIELD_qCDE,qCDE,Liquidity coverage ratio
EBA_Float,EBA_Float,EBA_FIELD_qCDF,qCDF,Name of entity
EBA_Float,EBA_Float,EBA_FIELD_qCEC,qCEC,National Code of Entity
EBA_Float,EBA_Float,EBA_FIELD_qCEE,qCEE,Market value
EBA_Float,EBA_Float,EBA_FIELD_qCEF,qCEF,"Cash value, market value"
EBA_Float,EBA_Float,EBA_FIELD_qCFA,qCFA,LEI code
EBA_Float,EBA_Float,EBA_FIELD_qCFB,qCFB,"Carrying amount, Fair value"
EBA_Float,EBA_Float,EBA_FIELD_qCFD,qCFD,Collateral value
EBA_Float,EBA_Float,EBA_FIELD_qCFE,qCFE,Required stable funding weihted amount
EBA_Float,EBA_Float,EBA_FIELD_qCFF,qCFF,Available stable funding weighted amount
EBA_Float,EBA_Float,EBA_FIELD_qCFG,qCFG,Computable amount
EBA_Float,EBA_Float,EBA_FIELD_qDBE,qDBE,Sector of the counterparty
EBA_Float,EBA_Float,EBA_FIELD_qDDF,qDDF,Entity code
EBA_Float,EBA_Float,EBA_FIELD_qDED,qDED,Product type (funding)
EBA_Float,EBA_Float,EBA_FIELD_qDEG,qDEG,Liquidity coverage standard amount
EBA_Float,EBA_Float,EBA_FIELD_qDGB,qDGB,Residual maturity (days)
EBA_Float,EBA_Float,EBA_FIELD_qEBB,qEBB,Exposure class
EBA_Float,EBA_Float,EBA_FIELD_qEBD,qEBD,Sector or type of entity serving as counterparty
EBA_Float,EBA_Float,EBA_FIELD_qEBF,qEBF,Regulatory assesment of type of entity
EBA_Float,EBA_Float,EBA_FIELD_qEFE,qEFE,Institution or equivalent
EBA_Float,EBA_Float,EBA_FIELD_qEFF,qEFF,Is a transaction where there is an exposure to underlying assets
EBA_Float,EBA_Float,EBA_FIELD_qEFG,qEFG,Compliance with Art. 129 CRR
EBA_Float,EBA_Float,EBA_FIELD_qEGA,qEGA,Joint decision
EBA_Float,EBA_Float,EBA_FIELD_qEGB,qEGB,VaR + SVaR model applicable
EBA_Float,EBA_Float,EBA_FIELD_qEGD,qEGD,IRC Model applicable
EBA_Float,EBA_Float,EBA_FIELD_qEGE,qEGE,CT model applicable
EBA_Float,EBA_Float,EBA_FIELD_qEGF,qEGF,Use of 2% threshold
EBA_Float,EBA_Float,EBA_FIELD_qFAD,qFAD,Is intragroup transaction
EBA_Float,EBA_Float,EBA_FIELD_qFAE,qFAE,Is an institution with a public development unit
EBA_Float,EBA_Float,EBA_FIELD_qFAF,qFAF,Is the public development credit institution / unit guaranteed by a central government
EBA_Float,EBA_Float,EBA_FIELD_qFAG,qFAG,Is the public development credit institution / unit guaranteed by a regional government
EBA_Float,EBA_Float,EBA_FIELD_qFBA,qFBA,Is the public development credit institution / unit guaranteed by a local authority
EBA_Float,EBA_Float,EBA_FIELD_qFBB,qFBB,Is the viability of the public development credit institution/unit protected
EBA_Float,EBA_Float,EBA_FIELD_qFBC,qFBC,"Are the credit institutions' own funds requirements, funding requirements or promotional loans granted directly guaranteed?"
EBA_Float,EBA_Float,EBA_FIELD_qFBD,qFBD,"Are the credit institutions' own funds requirements, funding requirements or promotional loans granted indirectly guaranteed?"
EBA_Float,EBA_Float,EBA_FIELD_qFBE,qFBE,Represents a critical function
EBA_Float,EBA_Float,EBA_FIELD_qFBG,qFBG,Comments
EBA_Float,EBA_Float,EBA_FIELD_qFCA,qFCA,STS securitisation
EBA_Float,EBA_Float,EBA_FIELD_qFCB,qFCB,STS securitisation qualifying for differentiated capital treatment
EBA_Float,EBA_Float,EBA_FIELD_qFCC,qFCC,Is collateralised
EBA_Float,EBA_Float,EBA_FIELD_qFCD,qFCD,Is included in prudential consolidation perimeter
EBA_Float,EBA_Float,EBA_FIELD_qFCE,qFCE,Article 10 Waiver granted
EBA_Float,EBA_Float,EBA_FIELD_qFCF,qFCF,Relevant legal entity
EBA_Float,EBA_Float,EBA_FIELD_qFCG,qFCG,Conditions of Article 273a (4) CRR met
EBA_Float,EBA_Float,EBA_FIELD_qFDB,qFDB,Is a currency in which transactions / contracts are denominated
EBA_Float,EBA_Float,EBA_FIELD_qFDC,qFDC,Compliance with the retention requirement
EBA_Float,EBA_Float,EBA_FIELD_qFDD,qFDD,Communication provider is FMI proprietary
EBA_Float,EBA_Float,EBA_FIELD_qFDE,qFDE,Communication provider is SWIFT
EBA_Float,EBA_Float,EBA_FIELD_qFDF,qFDF,Entity is included in the resolution group of reporting entity
EBA_Float,EBA_Float,EBA_FIELD_qFDG,qFDG,Entity makes use of 'de minimis' subordination exemption for TLAC
EBA_Float,EBA_Float,EBA_FIELD_qFEB,qFEB,Simplified reporting
EBA_Float,EBA_Float,EBA_FIELD_qFEC,qFEC,Is material amendment?
EBA_Float,EBA_Float,EBA_FIELD_qFEE,qFEE,Renewability
EBA_Float,EBA_Float,EBA_FIELD_qFEF,qFEF,Legal opinion
EBA_Float,EBA_Float,EBA_FIELD_qFEG,qFEG,Is a relevant third country branch
EBA_Float,EBA_Float,EBA_FIELD_qFFB,qFFB,Derogations applied
EBA_Float,EBA_Float,EBA_FIELD_qFFC,qFFC,Waiver benefits
EBA_Float,EBA_Float,EBA_FIELD_qFFE,qFFE,Is subsidiary of EU parent institution?
EBA_Float,EBA_Float,EBA_FIELD_qFFF,qFFF,Number of loss events
EBA_Float,EBA_Float,EBA_FIELD_qFGA,qFGA,Number of loss events subject to loss adjustments
EBA_Float,EBA_Float,EBA_FIELD_qFGB,qFGB,Maturity (days)
EBA_Float,EBA_Float,EBA_FIELD_qFGC,qFGC,Number of counterparties
EBA_Float,EBA_Float,EBA_FIELD_qFGD,qFGD,Number of exposures
EBA_Float,EBA_Float,EBA_FIELD_qFGE,qFGE,Number of obligors
EBA_Float,EBA_Float,EBA_FIELD_qFGG,qFGG,Number of overshootings
EBA_Float,EBA_Float,EBA_FIELD_qGAA,qGAA,Internal credit rating
EBA_Float,EBA_Float,EBA_FIELD_qGAB,qGAB,Number of facilities
EBA_Float,EBA_Float,EBA_FIELD_qGAC,qGAC,Length of prudent exit period
EBA_Float,EBA_Float,EBA_FIELD_qGAD,qGAD,Numeric indicator of criticality assessment of economic functions
EBA_Float,EBA_Float,EBA_FIELD_qGAE,qGAE,Number of transactions
EBA_Float,EBA_Float,EBA_FIELD_qGAF,qGAF,Number of tranches
EBA_Float,EBA_Float,EBA_FIELD_qGAG,qGAG,Number of instruments
EBA_Float,EBA_Float,EBA_FIELD_qGBA,qGBA,Number of collaterals obtained by taking possession
EBA_Float,EBA_Float,EBA_FIELD_qGBB,qGBB,Number of staff
EBA_Float,EBA_Float,EBA_FIELD_qGBD,qGBD,Number of ATMs
EBA_Float,EBA_Float,EBA_FIELD_qGBE,qGBE,Number of accounts
EBA_Float,EBA_Float,EBA_FIELD_qGBG,qGBG,"ID representing combination of user, FMI, system type and intermediary"
EBA_Float,EBA_Float,EBA_FIELD_qGCA,qGCA,Maturity (years)
EBA_Float,EBA_Float,EBA_FIELD_qGCF,qGCF,Number of obligors defaulted
EBA_Float,EBA_Float,EBA_FIELD_qGCG,qGCG,Renewal frequency
EBA_Float,EBA_Float,EBA_FIELD_qGDA,qGDA,Number of underlying liabilities
EBA_Float,EBA_Float,EBA_FIELD_qGDB,qGDB,Number of underwritten transactions
EBA_Float,EBA_Float,EBA_FIELD_qGDC,qGDC,Number of institutions
EBA_Float,EBA_Float,EBA_FIELD_qGDD,qGDD,Legal final maturity date
EBA_Float,EBA_Float,EBA_FIELD_qGDE,qGDE,First call date
EBA_Float,EBA_Float,EBA_FIELD_qGDF,qGDF,Name of Holding entity
EBA_Float,EBA_Float,EBA_FIELD_qGDG,qGDG,Code of level of consolidation
EBA_Float,EBA_Float,EBA_FIELD_qGEA,qGEA,Entity code
EBA_Float,EBA_Float,EBA_FIELD_qGEB,qGEB,Date of latest approval
EBA_Float,EBA_Float,EBA_FIELD_qGEC,qGEC,Credit rating
EBA_Float,EBA_Float,EBA_FIELD_qGED,qGED,Identifier of the securitisation
EBA_Float,EBA_Float,EBA_FIELD_qGEE,qGEE,Name of the valuation model
EBA_Float,EBA_Float,EBA_FIELD_qGEF,qGEF,IRBA Risk parameter
EBA_Float,EBA_Float,EBA_FIELD_qGEG,qGEG,First foreseeable termination date
EBA_Float,EBA_Float,EBA_FIELD_qGFA,qGFA,Internal model identification
EBA_Float,EBA_Float,EBA_FIELD_qGFB,qGFB,Origination date of the securitisation
EBA_Float,EBA_Float,EBA_FIELD_qGFD,qGFD,Date of latest issuance
EBA_Float,EBA_Float,EBA_FIELD_qGFE,qGFE,Name of Investee
EBA_Float,EBA_Float,EBA_FIELD_qGFF,qGFF,Business unit
EBA_Float,EBA_Float,EBA_FIELD_qGFG,qGFG,Name of product/group of products
EBA_Float,EBA_Float,EBA_FIELD_qGGB,qGGB,Name of underlying
EBA_Float,EBA_Float,EBA_FIELD_qGGC,qGGC,Unit measure of concentrated valutation position
EBA_Float,EBA_Float,EBA_FIELD_qGGD,qGGD,Name of valuation model
EBA_Float,EBA_Float,EBA_FIELD_qGGE,qGGE,Name of intermediary facilitating access to an FMI
EBA_Float,EBA_Float,EBA_FIELD_qGGF,qGGF,Contract identifier
EBA_Float,EBA_Float,EBA_FIELD_qGGG,qGGG,Identifier of the security
EBA_Float,EBA_Float,EBA_FIELD_qHHH,qHHH,Date of accounting
EBA_Float,EBA_Float,EBA_FIELD_qHHI,qHHI,Date of occurrence
EBA_Float,EBA_Float,EBA_FIELD_qHHJ,qHHJ,Date of discovery
EBA_Float,EBA_Float,EBA_FIELD_qHHK,qHHK,Name of information system
EBA_Float,EBA_Float,EBA_FIELD_qHIH,qHIH,Reference period for daily averages (first day)
EBA_Float,EBA_Float,EBA_FIELD_qHII,qHII,Reference period for daily averages (last day)
EBA_Float,EBA_Float,EBA_FIELD_qHIJ,qHIJ,Reference date
EBA_Float,EBA_Float,EBA_FIELD_qHIK,qHIK,Currency in which the transaction / contract is denominated (string)
EBA_Float,EBA_Float,EBA_FIELD_qHIL,qHIL,External Rating Equivalent
EBA_Float,EBA_Float,EBA_FIELD_qHIM,qHIM,Type of instrument (free text)
EBA_Float,EBA_Float,EBA_FIELD_qHIN,qHIN,Date of issuance
EBA_Float,EBA_Float,EBA_FIELD_qHJH,qHJH,Earliest date of redemption
EBA_Float,EBA_Float,EBA_FIELD_qHJI,qHJI,Contract recognises write down and conversion powers
EBA_Float,EBA_Float,EBA_FIELD_qHJJ,qHJJ,Reasons for BRRD waiver granted
EBA_Float,EBA_Float,EBA_FIELD_qHJK,qHJK,Notification ID
EBA_Float,EBA_Float,EBA_FIELD_qHJL,qHJL,Entry date
EBA_Float,EBA_Float,EBA_FIELD_qHJM,qHJM,Date of communication of requirements to the institution
EBA_Float,EBA_Float,EBA_FIELD_qHJN,qHJN,Contact person
EBA_Float,EBA_Float,EBA_FIELD_qHKH,qHKH,Reference period for the MREL calibration
EBA_Float,EBA_Float,EBA_FIELD_qHKI,qHKI,Transition date for MREL compliance
EBA_Float,EBA_Float,EBA_FIELD_qHKJ,qHKJ,MREL decision date
EBA_Float,EBA_Float,EBA_FIELD_qHKK,qHKK,MREL compliance date
EBA_Float,EBA_Float,EBA_FIELD_qHKL,qHKL,Email
EBA_Float,EBA_Float,EBA_FIELD_qHKM,qHKM,Telephone
EBA_Float,EBA_Float,EBA_FIELD_qHKN,qHKN,Final maturity date
EBA_Float,EBA_Float,EBA_FIELD_qHLH,qHLH,Contract/instrument description
EBA_Float,EBA_Float,EBA_FIELD_qHLI,qHLI,Notification date
EBA_Float,EBA_Float,EBA_FIELD_qHLJ,qHLJ,Reference date of the impracticability of contractual recognition of bail-in
EBA_Float,EBA_Float,EBA_FIELD_qHLK,qHLK,Reference date for liability insolvency classes
EBA_Float,EBA_Float,EBA_FIELD_qHLL,qHLL,Category of the impracticability
EBA_Float,EBA_Float,EBA_FIELD_qHLM,qHLM,Reasons for meeting the conditions of impracticability
EBA_Float,EBA_Float,EBA_FIELD_qHLN,qHLN,Reasons for meeting the category of impracticability
EBA_Float,EBA_Float,EBA_FIELD_qHMH,qHMH,Name of entity (IF group test)
EBA_Float,EBA_Float,EBA_FIELD_qHMI,qHMI,Name of relevant undertaking or of the legal entity to which the relevant third country branch belongs
EBA_Float,EBA_Float,EBA_FIELD_qHMJ,qHMJ,Detachment point
EBA_Float,EBA_Float,EBA_FIELD_qHMK,qHMK,Effect lower multiplier for QCCP client-cleared transaction on the PFE
EBA_Float,EBA_Float,EBA_FIELD_qHML,qHML,Effect recognised of collateral on NICA for QCCP client-cleared transactions
EBA_Float,EBA_Float,EBA_FIELD_qHMM,qHMM,Effective expected positive exposure
EBA_Float,EBA_Float,EBA_FIELD_qHMN,qHMN,Effective notional amount
EBA_Float,EBA_Float,EBA_FIELD_qHNH,qHNH,Expected loss
EBA_Float,EBA_Float,EBA_FIELD_qHNI,qHNI,Expected loss amount
EBA_Float,EBA_Float,EBA_FIELD_qHNJ,qHNJ,Exposure value
EBA_Float,EBA_Float,EBA_FIELD_qHNK,qHNK,Exposures in default
EBA_Float,EBA_Float,EBA_FIELD_qHNL,qHNL,Fair value adjustments
EBA_Float,EBA_Float,EBA_FIELD_qHNM,qHNM,Fully adjusted exposure value (E*)
EBA_Float,EBA_Float,EBA_FIELD_qHNN,qHNN,Gross carrying amount
EBA_Float,EBA_Float,EBA_FIELD_qICM,qICM,Additional identification code of ICT third-party service provider
EBA_Float,EBA_Float,EBA_FIELD_qIHH,qIHH,Gross loss amount
EBA_Float,EBA_Float,EBA_FIELD_qIHI,qIHI,Impairment
EBA_Float,EBA_Float,EBA_FIELD_qIHJ,qIHJ,Incremental default risk and migration risk
EBA_Float,EBA_Float,EBA_FIELD_qIHK,qIHK,Incurred CVA
EBA_Float,EBA_Float,EBA_FIELD_qIHL,qIHL,Latest available stressed VaR
EBA_Float,EBA_Float,EBA_FIELD_qIHM,qIHM,Leverage ratio
EBA_Float,EBA_Float,EBA_FIELD_qIHN,qIHN,Leverage ratio exposure value
EBA_Float,EBA_Float,EBA_FIELD_qIIJ,qIIJ,Loss Given Default
EBA_Float,EBA_Float,EBA_FIELD_qIIK,qIIK,Maturity of assets
EBA_Float,EBA_Float,EBA_FIELD_qIIL,qIIL,Maturity value (years decimal)
EBA_Float,EBA_Float,EBA_FIELD_qIIM,qIIM,Maximum single loss
EBA_Float,EBA_Float,EBA_FIELD_qIIN,qIIN,Nominal value
EBA_Float,EBA_Float,EBA_FIELD_qIJH,qIJH,Non refundable price purchase discount
EBA_Float,EBA_Float,EBA_FIELD_qIJI,qIJI,Notional amount
EBA_Float,EBA_Float,EBA_FIELD_qIJJ,qIJJ,Original exposure pre conversion factors
EBA_Float,EBA_Float,EBA_FIELD_qIJK,qIJK,Outstanding amount
EBA_Float,EBA_Float,EBA_FIELD_qIJL,qIJL,Own funds requirements
EBA_Float,EBA_Float,EBA_FIELD_qIJM,qIJM,Own funds requirements before securitisation (Kirb)
EBA_Float,EBA_Float,EBA_FIELD_qIJN,qIJN,Own funds requirements before securitisations (Ksa)
EBA_Float,EBA_Float,EBA_FIELD_qIKH,qIKH,Participation in the securitisation
EBA_Float,EBA_Float,EBA_FIELD_qIKI,qIKI,Percentage of capital ratio
EBA_Float,EBA_Float,EBA_FIELD_qIKK,qIKK,Percentage of IRB in approach applied
EBA_Float,EBA_Float,EBA_FIELD_qIKM,qIKM,Percentage of positions considered (IPV)
EBA_Float,EBA_Float,EBA_FIELD_qIKN,qIKN,Percentage of retail exposure in IRB pools
EBA_Float,EBA_Float,EBA_FIELD_qILH,qILH,Potential future exposure value
EBA_Float,EBA_Float,EBA_FIELD_qILJ,qILJ,Previous day VaR
EBA_Float,EBA_Float,EBA_FIELD_qILK,qILK,Price difference
EBA_Float,EBA_Float,EBA_FIELD_qILL,qILL,Probability of default
EBA_Float,EBA_Float,EBA_FIELD_qILM,qILM,QTD revenue
EBA_Float,EBA_Float,EBA_FIELD_qILN,qILN,Qualifying amount
EBA_Float,EBA_Float,EBA_FIELD_qIMJ,qIMJ,Reduction to risk weighted exposure amount
EBA_Float,EBA_Float,EBA_FIELD_qIMK,qIMK,Replacement cost
EBA_Float,EBA_Float,EBA_FIELD_qIML,qIML,Retained securitisations
EBA_Float,EBA_Float,EBA_FIELD_qIMM,qIMM,Revaluation difference
EBA_Float,EBA_Float,EBA_FIELD_qIMN,qIMN,Risk adjustments and provisions
EBA_Float,EBA_Float,EBA_FIELD_qINH,qINH,Risk transfer claimed by originator institution
EBA_Float,EBA_Float,EBA_FIELD_qINI,qINI,Risk weight
EBA_Float,EBA_Float,EBA_FIELD_qINJ,qINJ,Risk weighted exposure amount
EBA_Float,EBA_Float,EBA_FIELD_qINK,qINK,Settlement price
EBA_Float,EBA_Float,EBA_FIELD_qINL,qINL,Share of equity interest
EBA_Float,EBA_Float,EBA_FIELD_qINM,qINM,Share of the size of the derivative business
EBA_Float,EBA_Float,EBA_FIELD_qINN,qINN,Size of the concentrated position
EBA_Float,EBA_Float,EBA_FIELD_qJHH,qJHH,Size of the derivative business
EBA_Float,EBA_Float,EBA_FIELD_qJHI,qJHI,Specific credit risk adjustments
EBA_Float,EBA_Float,EBA_FIELD_qJHJ,qJHJ,Sum of the five largest losses
EBA_Float,EBA_Float,EBA_FIELD_qJHK,qJHK,SVaR Multiplication factor
EBA_Float,EBA_Float,EBA_FIELD_qJHL,qJHL,Threshold applied in data collection
EBA_Float,EBA_Float,EBA_FIELD_qJHM,qJHM,Threshold for holdings in relevant entities where an institution does not have a significant investment
EBA_Float,EBA_Float,EBA_FIELD_qJHN,qJHN,Transitional computable amount
EBA_Float,EBA_Float,EBA_FIELD_qJIK,qJIK,Unadjusted difference amounts (IPV)
EBA_Float,EBA_Float,EBA_FIELD_qJIL,qJIL,Unexpected loss
EBA_Float,EBA_Float,EBA_FIELD_qJIM,qJIM,Value of adjustments and provision associated with the original exposure
EBA_Float,EBA_Float,EBA_FIELD_qJIN,qJIN,Value of exempted leg of client-cleared trade exposures
EBA_Float,EBA_Float,EBA_FIELD_qJJH,qJJH,Value used for market risk (gross)
EBA_Float,EBA_Float,EBA_FIELD_qJJJ,qJJJ,VaR Multiplication factor
EBA_Float,EBA_Float,EBA_FIELD_qJJK,qJJK,Variation margin
EBA_Float,EBA_Float,EBA_FIELD_qJJL,qJJL,Volatility adjustment to the exposure (Eva - E)
EBA_Float,EBA_Float,EBA_FIELD_qJJN,qJJN,Weight applied to the countercyclical buffer rate
EBA_Float,EBA_Float,EBA_FIELD_qKHK,qKHK,Solvency treatment of the securitisation
EBA_Float,EBA_Float,EBA_FIELD_qKJN,qKJN,Type of resolution tool
EBA_Float,EBA_Float,EBA_FIELD_qKKI,qKKI,Type of BRRD waiver
EBA_Float,EBA_Float,EBA_FIELD_qKMI,qKMI,Sector of the entity
EBA_Float,EBA_Float,EBA_FIELD_qMIK,qMIK,Type of entity code (Operational loss)
EBA_Float,EBA_Float,EBA_FIELD_qMIM,qMIM,Credit quality step (CQS)
EBA_Float,EBA_Float,EBA_FIELD_qMNK,qMNK,Type of liability
EBA_Float,EBA_Float,EBA_FIELD_qNHH,qNHH,Accounting value
EBA_Float,EBA_Float,EBA_FIELD_qNHI,qNHI,Additional risk weight exposure amount
EBA_Float,EBA_Float,EBA_FIELD_qNHJ,qNHJ,Amount of permitted offsetting short positions of indirect holdings
EBA_Float,EBA_Float,EBA_FIELD_qNHK,qNHK,Impairment and negative changes in fair value due to credit risk
EBA_Float,EBA_Float,EBA_FIELD_qNHL,qNHL,10% CET1 threshold
EBA_Float,EBA_Float,EBA_FIELD_qNHM,qNHM,17.65% CET1 threshold
EBA_Float,EBA_Float,EBA_FIELD_qNIH,qNIH,Accumulated negative changes in fair value due to credit risk
EBA_Float,EBA_Float,EBA_FIELD_qNII,qNII,Additional valuation adjustment
EBA_Float,EBA_Float,EBA_FIELD_qNIJ,qNIJ,Add-on amount
EBA_Float,EBA_Float,EBA_FIELD_qNIK,qNIK,Add-on amount for difference between transaction legs
EBA_Float,EBA_Float,EBA_FIELD_qNIL,qNIL,Add-on amount for floor adjustment
EBA_Float,EBA_Float,EBA_FIELD_qNIM,qNIM,Adjusted stressed VaR
EBA_Float,EBA_Float,EBA_FIELD_qNIN,qNIN,Adjusted VaR
EBA_Float,EBA_Float,EBA_FIELD_qNJH,qNJH,Adjustments to the risk weighted exposure amount
EBA_Float,EBA_Float,EBA_FIELD_qNJI,qNJI,Alpha parameter
EBA_Float,EBA_Float,EBA_FIELD_qNJK,qNJK,Amount allowed to be offset in accounting
EBA_Float,EBA_Float,EBA_FIELD_qNJM,qNJM,Amount including transitional provisions
EBA_Float,EBA_Float,EBA_FIELD_qNKH,qNKH,Amount netted under the applicable accounting framework
EBA_Float,EBA_Float,EBA_FIELD_qNKI,qNKI,Amount of CRM substitution effects
EBA_Float,EBA_Float,EBA_FIELD_qNKJ,qNKJ,Amount of eligible cash variation margin offset against derivatives market values
EBA_Float,EBA_Float,EBA_FIELD_qNKK,qNKK,Amount of eligible purchased credit derivatives offset against written credit derivatives
EBA_Float,EBA_Float,EBA_FIELD_qNKL,qNKL,Amount of limit for grandfathering of items
EBA_Float,EBA_Float,EBA_FIELD_qNKM,qNKM,Amount of loss
EBA_Float,EBA_Float,EBA_FIELD_qNKN,qNKN,Amount of loss adjustments
EBA_Float,EBA_Float,EBA_FIELD_qNLH,qNLH,Amount of loss recovery
EBA_Float,EBA_Float,EBA_FIELD_qNLI,qNLI,Amount of overcollateralisation and funded reserve accounts
EBA_Float,EBA_Float,EBA_FIELD_qNLJ,qNLJ,Amount that exceeds the limit for grandfathering
EBA_Float,EBA_Float,EBA_FIELD_qNLK,qNLK,Amount used for LGD adjustment
EBA_Float,EBA_Float,EBA_FIELD_qNLN,qNLN,Applicable percentage for transitional adjustments
EBA_Float,EBA_Float,EBA_FIELD_qNMH,qNMH,Attachment point
EBA_Float,EBA_Float,EBA_FIELD_qNMI,qNMI,Average risk weight
EBA_Float,EBA_Float,EBA_FIELD_qNMJ,qNMJ,Base amount for calculating the limit for grandfathering of instruments not constituting State aid
EBA_Float,EBA_Float,EBA_FIELD_qNML,qNML,Collateral amount
EBA_Float,EBA_Float,EBA_FIELD_qNMN,qNMN,Countercyclical capital buffer rate
EBA_Float,EBA_Float,EBA_FIELD_qNMV,qNMV,Name of entity (latin version)
EBA_Float,EBA_Float,EBA_FIELD_qNMX,qNMX,Type of code to identify the ICT third-party service provider
EBA_Float,EBA_Float,EBA_FIELD_qNMY,qNMY,Type of code used to identify the subcontractor
EBA_Float,EBA_Float,EBA_FIELD_qNMZ,qNMZ,Type of code
EBA_Float,EBA_Float,EBA_FIELD_qNNH,qNNH,Credit conversion factor
EBA_Float,EBA_Float,EBA_FIELD_qNNI,qNNI,Credit risk adjustments
EBA_Float,EBA_Float,EBA_FIELD_qNNJ,qNNJ,CVA - Volatility adjusted value of the collateral
EBA_Float,EBA_Float,EBA_FIELD_qNNK,qNNK,CVAM - Volatility adjusted value of the collateral (CVA) further adjusted for maturity mismatch
EBA_Float,EBA_Float,EBA_FIELD_qNNL,qNNL,Default rate
